allergen,consistsof,containsallergen,ingredient,product,suppliedby,supplier,ref,md5_hash
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""3786-04-3"",
    ""ingredient_name"": ""Volcanic Xanthan Extract"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""3786-04-3"",
    ""supplier_id"": ""VND-550""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-550-01"",
    ""supplier_id"": ""VND-550"",
    ""supplier_name"": ""Atlantic Marine Extracts""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/volcanic_xanthan_extract_manual.pdf"",
    ""version"": ""1778299197461074"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""b364bf82e57eab68fbb4d294e65fdc43\"",\""size\"":216113,\""updated\"":1778299197465000}}""
  }
}",b364bf82e57eab68fbb4d294e65fdc43
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""6133-45-1"",
    ""ingredient_name"": ""Pulsar Cinnamon Protein"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""6133-45-1"",
    ""supplier_id"": ""VND-444""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-444-02"",
    ""supplier_id"": ""VND-444"",
    ""supplier_name"": ""Emerald Valley Chemical""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/pulsar_cinnamon_protein_manual.pdf"",
    ""version"": ""1778299190165309"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""e176848d6fa6a89617f3c4d85606296e\"",\""size\"":216136,\""updated\"":1778299190169000}}""
  }
}",e176848d6fa6a89617f3c4d85606296e
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""5405-80-1"",
    ""ingredient_name"": ""Bio-Flux 691"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""5405-80-1"",
    ""supplier_id"": ""VND-001""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-001-02"",
    ""supplier_id"": ""VND-001"",
    ""supplier_name"": ""Antigravity Global Sourcing""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/bio-flux_691_manual.pdf"",
    ""version"": ""1778299214849001"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""a2bcfd3bf8830dd8264fed50a43bab79\"",\""size\"":216286,\""updated\"":1778299214853000}}""
  }
}",a2bcfd3bf8830dd8264fed50a43bab79
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""4959-13-3"",
    ""ingredient_name"": ""Solar Cane Protein"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 - 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 - 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""4959-13-3"",
    ""supplier_id"": ""VND-917""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-917-02"",
    ""supplier_id"": ""VND-917"",
    ""supplier_name"": ""Zenith Natural Solutions""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/solar_cane_protein_manual.pdf"",
    ""version"": ""1778299212796640"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""afe89ee49794867754773a69ee51e35f\"",\""size\"":216290,\""updated\"":1778299212801000}}""
  }
}",afe89ee49794867754773a69ee51e35f
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""1734-00-4"",
    ""ingredient_name"": ""Vortex Sunflower Protein"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 - 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 - 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""1734-00-4"",
    ""supplier_id"": ""VND-618""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-618-01"",
    ""supplier_id"": ""VND-618"",
    ""supplier_name"": ""Prestige Molecular Additives""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/vortex_sunflower_protein_manual.pdf"",
    ""version"": ""1778299100415091"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""1ae3774d4c8dc5a986ced8a258f1029c\"",\""size\"":216320,\""updated\"":1778299100419000}}""
  }
}",1ae3774d4c8dc5a986ced8a258f1029c
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""5268-25-8"",
    ""ingredient_name"": ""Galactic Acacia Lecithin"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""5268-25-8"",
    ""supplier_id"": ""VND-917""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-917-01"",
    ""supplier_id"": ""VND-917"",
    ""supplier_name"": ""Zenith Natural Solutions""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/galactic_acacia_lecithin_manual.pdf"",
    ""version"": ""1778299214591785"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""62692cdccff2df6f8e6d371b978c8bb3\"",\""size\"":216332,\""updated\"":1778299214595000}}""
  }
}",62692cdccff2df6f8e6d371b978c8bb3
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""2083-10-7"",
    ""ingredient_name"": ""Vortex Acacia Concentrate"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""2083-10-7"",
    ""supplier_id"": ""VND-312""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-312-02"",
    ""supplier_id"": ""VND-312"",
    ""supplier_name"": ""SouthCrest Botanical Sourcing""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/vortex_acacia_concentrate_manual.pdf"",
    ""version"": ""1778299194222347"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""a0eae79f800f81eae3ee90bdb25c95a0\"",\""size\"":216333,\""updated\"":1778299194226000}}""
  }
}",a0eae79f800f81eae3ee90bdb25c95a0
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""3589-48-5"",
    ""ingredient_name"": ""Galactic Lychee Lecithin"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""3589-48-5"",
    ""supplier_id"": ""VND-205""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-205-02"",
    ""supplier_id"": ""VND-205"",
    ""supplier_name"": ""NorthStar Ingredients Corp""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/galactic_lychee_lecithin_manual.pdf"",
    ""version"": ""1778299127300436"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""82fa51813e409cff2a45ba8b31059962\"",\""size\"":216358,\""updated\"":1778299127305000}}""
  }
}",82fa51813e409cff2a45ba8b31059962
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""3047-31-3"",
    ""ingredient_name"": ""Hyper Acacia Extract"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""3047-31-3"",
    ""supplier_id"": ""VND-001""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-001-02"",
    ""supplier_id"": ""VND-001"",
    ""supplier_name"": ""Antigravity Global Sourcing""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/hyper_acacia_extract_manual.pdf"",
    ""version"": ""1778299187112651"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""ef0e0db6029948f4b22efb8bdc883ac8\"",\""size\"":216451,\""updated\"":1778299187116000}}""
  }
}",ef0e0db6029948f4b22efb8bdc883ac8
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""0261-85-0"",
    ""ingredient_name"": ""Lunar Beet Powder"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""0261-85-0"",
    ""supplier_id"": ""VND-618""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-618-02"",
    ""supplier_id"": ""VND-618"",
    ""supplier_name"": ""Prestige Molecular Additives""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/lunar_beet_powder_manual.pdf"",
    ""version"": ""1778299107340037"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""de9df7df93799cf3afdebcd6448b9314\"",\""size\"":216456,\""updated\"":1778299107343000}}""
  }
}",de9df7df93799cf3afdebcd6448b9314
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""0252-57-4"",
    ""ingredient_name"": ""Cosmic Cinnamon Oil"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""0252-57-4"",
    ""supplier_id"": ""VND-001""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-001-01"",
    ""supplier_id"": ""VND-001"",
    ""supplier_name"": ""Antigravity Global Sourcing""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/cosmic_cinnamon_oil_manual.pdf"",
    ""version"": ""1778299061914250"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""b9f59f06eadb5767731ed92a353b825e\"",\""size\"":216491,\""updated\"":1778299061918000}}""
  }
}",b9f59f06eadb5767731ed92a353b825e
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""3393-65-1"",
    ""ingredient_name"": ""Stellar Xanthan Syrup"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""3393-65-1"",
    ""supplier_id"": ""VND-444""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-444-02"",
    ""supplier_id"": ""VND-444"",
    ""supplier_name"": ""Emerald Valley Chemical""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/stellar_xanthan_syrup_manual.pdf"",
    ""version"": ""1778299221816826"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""9d80872dccf52bcba5c420c740b37473\"",\""size\"":216498,\""updated\"":1778299221821000}}""
  }
}",9d80872dccf52bcba5c420c740b37473
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""5535-53-2"",
    ""ingredient_name"": ""Aura Basil Protein"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""5535-53-2"",
    ""supplier_id"": ""VND-618""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-618-02"",
    ""supplier_id"": ""VND-618"",
    ""supplier_name"": ""Prestige Molecular Additives""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/aura_basil_protein_manual.pdf"",
    ""version"": ""1778299128309899"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""71947d7a7993aa9609578d4e72884004\"",\""size\"":216506,\""updated\"":1778299128314000}}""
  }
}",71947d7a7993aa9609578d4e72884004
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""7068-00-1"",
    ""ingredient_name"": ""Vortex Acacia Lecithin"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""7068-00-1"",
    ""supplier_id"": ""VND-550""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-550-01"",
    ""supplier_id"": ""VND-550"",
    ""supplier_name"": ""Atlantic Marine Extracts""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/vortex_acacia_lecithin_manual.pdf"",
    ""version"": ""1778299079296975"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""a11ed373f8499fbd54cf4ec639d672df\"",\""size\"":216554,\""updated\"":1778299079302000}}""
  }
}",a11ed373f8499fbd54cf4ec639d672df
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""9078-48-3"",
    ""ingredient_name"": ""Opal Maple Gum"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""9078-48-3"",
    ""supplier_id"": ""VND-205""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-205-01"",
    ""supplier_id"": ""VND-205"",
    ""supplier_name"": ""NorthStar Ingredients Corp""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/opal_maple_gum_manual.pdf"",
    ""version"": ""1778299195321465"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""6996e800feef6e82355c442538507b84\"",\""size\"":216562,\""updated\"":1778299195324000}}""
  }
}",6996e800feef6e82355c442538507b84
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""5779-01-4"",
    ""ingredient_name"": ""Aura Caramel Extract"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""5779-01-4"",
    ""supplier_id"": ""VND-917""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-917-02"",
    ""supplier_id"": ""VND-917"",
    ""supplier_name"": ""Zenith Natural Solutions""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/aura_caramel_extract_manual.pdf"",
    ""version"": ""1778299049180557"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""6cb836e2ccf66ce9d631da6f450108d2\"",\""size\"":216575,\""updated\"":1778299049184000}}""
  }
}",6cb836e2ccf66ce9d631da6f450108d2
"{
  ""allergen"": [{
    ""allergen_name"": ""Milk""
  }, {
    ""allergen_name"": ""Eggs""
  }, {
    ""allergen_name"": ""Fish""
  }, {
    ""allergen_name"": ""Crustacean""
  }, {
    ""allergen_name"": ""Tree Nuts""
  }, {
    ""allergen_name"": ""Peanuts""
  }, {
    ""allergen_name"": ""Wheat""
  }, {
    ""allergen_name"": ""Soy""
  }, {
    ""allergen_name"": ""Sesame""
  }, {
    ""allergen_name"": ""Gluten""
  }]
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""2218-46-6"",
    ""ingredient_name"": ""Aura Lychee Gum"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""2218-46-6"",
    ""supplier_id"": ""VND-550""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-550-01"",
    ""supplier_id"": ""VND-550"",
    ""supplier_name"": ""Atlantic Marine Extracts""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/aura_lychee_gum_manual.pdf"",
    ""version"": ""1778299130766890"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""2c129e6e1d7ea1687a1e3f9401366a7d\"",\""size\"":216582,\""updated\"":1778299130770000}}""
  }
}",2c129e6e1d7ea1687a1e3f9401366a7d
"{
  ""allergen"": []
}","{
  ""consistsof"": []
}","{
  ""containsallergen"": []
}","{
  ""ingredient"": [{
    ""ingredient_id"": ""9437-49-0"",
    ""ingredient_name"": ""Aura Hibiscus Gum"",
    ""moisture_content"": ""0.75"",
    ""ph_range"": ""6.45 – 7.15"",
    ""purity"": ""99.2"",
    ""specific_gravity_range"": ""0.920 – 0.940""
  }]
}","{
  ""product"": []
}","{
  ""suppliedby"": [{
    ""ingredient_id"": ""9437-49-0"",
    ""supplier_id"": ""VND-550""
  }]
}","{
  ""supplier"": [{
    ""facility_grade"": ""SQF Level 3 Certified"",
    ""production_site_id"": ""FAC-550-02"",
    ""supplier_id"": ""VND-550"",
    ""supplier_name"": ""Atlantic Marine Extracts""
  }]
}","{
  ""ref"": {
    ""uri"": ""gs://froyo_data/suppliers/aura_hibiscus_gum_manual.pdf"",
    ""version"": ""1778299039516022"",
    ""authorizer"": ""agent-data-cloud.us-central1.bq-connection"",
    ""details"": ""{\""gcs_metadata\"":{\""content_type\"":\""application/pdf\"",\""md5_hash\"":\""f9b11179cdd1755a1c4c31a0a196598f\"",\""size\"":216594,\""updated\"":1778299039520000}}""
  }
}",f9b11179cdd1755a1c4c31a0a196598f
