order_id,customer_id,order_date
54976,1201,2025-08-23
54977,1168,2025-10-16
54978,1337,2026-01-23
54979,1318,2025-12-29
54980,1064,2026-02-02
54981,1641,2025-04-02
54982,1640,2025-05-16
54983,1099,2025-12-23
54984,1028,2025-04-15
54985,1491,2026-02-22
54986,1442,2026-01-05
54987,1827,2025-11-16
54988,1024,2025-05-17
54989,1606,2025-03-28
54990,1816,2025-11-16
54991,1641,2025-12-18
54992,1957,2025-12-19
54993,1342,2025-09-08
54994,1860,2025-02-25
54995,1256,2025-11-02
54996,1253,2025-03-15
54997,1110,2026-01-13
54998,1484,2025-03-11
54999,1244,2025-03-13
55000,1981,2025-06-15
55001,1348,2025-05-31
55002,1852,2025-11-02
55003,1055,2025-12-10
55004,1841,2025-07-12
55005,1341,2025-11-06
55006,1532,2026-01-28
55007,1813,2025-09-25
55008,1242,2025-04-08
55009,1966,2025-06-20
55010,1074,2025-04-19
55011,1794,2025-09-25
55012,1614,2026-01-01
55013,1634,2026-01-17
55014,1449,2025-10-15
55015,1782,2025-10-26
55016,1097,2025-09-02
55017,1640,2025-05-23
55018,1457,2025-08-17
55019,1592,2025-08-22
55020,1127,2025-06-06
55021,1087,2025-12-03
55022,1997,2025-08-19
55023,1062,2025-03-29
55024,1938,2025-12-01
55025,1034,2025-11-11
55026,1386,2025-07-03
55027,1320,2025-12-26
55028,1911,2025-05-23
55029,1868,2025-10-18
55030,1710,2026-01-03
55031,1066,2025-11-05
55032,1801,2025-03-23
55033,1130,2025-08-24
55034,1063,2025-05-12
55035,1941,2025-10-27
55036,1821,2025-08-14
55037,1452,2025-07-14
55038,1056,2025-08-21
55039,1308,2025-06-28
55040,1625,2025-12-18
55041,1641,2025-11-29
55042,1442,2025-08-31
55043,1067,2025-06-18
55044,1104,2026-02-04
55045,1693,2025-11-10
55046,1057,2025-10-21
55047,1572,2025-12-31
55048,1053,2025-04-03
55049,1301,2025-04-12
55050,1870,2026-01-25
55051,1390,2025-07-15
55052,1411,2025-08-08
55053,1098,2025-10-09
55054,1632,2025-05-09
55055,1770,2025-07-20
55056,1420,2025-03-21
55057,1238,2025-07-28
55058,1885,2025-11-02
55059,1613,2026-02-07
55060,1806,2025-09-23
55061,1675,2025-04-02
55062,1638,2025-08-11
55063,1010,2025-04-04
55064,1464,2025-04-05
55065,1393,2025-03-02
55066,1475,2025-08-11
55067,1814,2025-06-01
55068,1438,2025-08-17
55069,1901,2025-09-06
55070,1635,2025-07-02
55071,1634,2025-04-08
55072,1103,2025-09-13
55073,1347,2025-07-03
55074,1666,2025-05-12
55075,1960,2025-07-19
55076,1691,2025-07-31
55077,1801,2025-06-26
55078,1026,2025-08-04
55079,1464,2025-07-09
55080,1529,2025-03-13
55081,1336,2025-07-14
55082,1601,2026-01-29
55083,1197,2025-05-05
55084,1110,2025-05-04
55085,1105,2025-04-29
55086,1012,2025-06-04
55087,1609,2025-10-04
55088,1730,2025-09-01
55089,1069,2025-04-04
55090,1607,2025-03-14
55091,1808,2025-05-26
55092,1860,2025-04-05
55093,1198,2025-04-07
55094,1926,2026-01-17
55095,1586,2025-09-22
55096,1129,2025-05-22
55097,1652,2025-09-06
55098,1521,2025-06-04
55099,1262,2026-01-13
55100,1363,2025-11-07
55101,1431,2025-07-22
55102,1492,2025-07-17
55103,1742,2025-05-15
55104,1635,2025-12-22
55105,1455,2025-11-04
55106,1190,2025-08-24
55107,1248,2025-04-27
55108,1140,2025-05-09
55109,1816,2025-10-15
55110,1045,2025-11-09
55111,1061,2025-06-09
55112,1130,2025-02-25
55113,1319,2025-05-02
55114,1598,2026-01-22
55115,1446,2025-10-09
55116,1525,2025-11-21
55117,1982,2026-01-02
55118,1667,2025-11-02
55119,1772,2025-04-27
55120,1366,2025-10-31
55121,1318,2025-04-25
55122,1597,2025-06-25
55123,1906,2025-08-09
55124,1554,2026-02-11
55125,1794,2025-10-25
55126,1149,2025-07-30
55127,1150,2025-03-03
55128,1480,2026-02-15
55129,1316,2026-01-12
55130,1617,2025-04-27
55131,1351,2025-11-29
55132,1298,2025-02-27
55133,1377,2025-07-02
55134,1993,2025-08-16
55135,1008,2025-02-24
55136,1530,2026-01-09
55137,1600,2025-08-15
55138,1673,2025-03-12
55139,1694,2025-03-02
55140,1148,2025-10-30
55141,1058,2025-06-10
55142,1243,2025-05-18
55143,1519,2025-08-27
55144,1838,2025-11-27
55145,1855,2025-12-04
55146,1572,2025-04-01
55147,1879,2025-12-15
55148,1055,2025-06-26
55149,1432,2025-08-22
55150,1352,2025-07-02
55151,1200,2025-09-11
55152,1999,2025-10-24
55153,1205,2025-05-27
55154,1655,2025-08-10
55155,1930,2025-12-23
55156,1206,2025-06-14
55157,1804,2025-06-26
55158,1070,2025-09-01
55159,1349,2025-10-25
55160,1193,2026-01-06
55161,1683,2025-12-29
55162,1487,2025-08-20
55163,1711,2025-06-02
55164,1708,2025-09-02
55165,1478,2025-10-16
55166,1614,2025-04-19
55167,1709,2025-07-24
55168,1339,2025-05-15
55169,1872,2026-02-22
55170,1592,2025-07-04
55171,1579,2025-03-07
55172,1986,2025-09-23
55173,1343,2025-11-05
55174,1630,2025-07-31
55175,1306,2025-05-10
55176,1428,2025-03-28
55177,1336,2026-01-26
55178,1166,2025-07-12
55179,1107,2025-04-04
55180,1465,2025-06-04
55181,1897,2025-10-11
55182,1808,2025-09-11
55183,1932,2026-01-23
55184,1043,2026-02-20
55185,1507,2026-01-10
55186,1224,2025-04-29
55187,1942,2026-01-23
55188,1003,2025-07-01
55189,1654,2025-06-25
55190,1228,2025-09-27
55191,1709,2026-02-04
55192,1235,2025-06-05
55193,1477,2025-05-04
55194,1638,2025-09-24
55195,1218,2025-11-07
55196,1244,2025-12-26
55197,1492,2025-04-10
55198,1752,2025-12-12
55199,1786,2025-09-19
55200,1975,2025-12-11
55201,1834,2025-07-01
55202,1339,2025-04-05
55203,1826,2025-02-27
55204,1757,2026-01-29
55205,1384,2025-04-18
55206,1210,2025-10-31
55207,1409,2025-09-03
55208,1188,2025-06-10
55209,1845,2025-09-16
55210,1006,2025-04-24
55211,1371,2025-08-21
55212,1010,2025-03-19
55213,1075,2025-06-11
55214,1366,2025-08-09
55215,1030,2025-05-14
55216,1568,2025-12-23
55217,1117,2025-04-10
55218,1145,2025-08-21
55219,1297,2025-02-25
55220,1450,2025-07-02
55221,1199,2025-12-26
55222,1646,2025-03-14
55223,1599,2025-04-15
55224,1934,2026-01-11
55225,1783,2025-12-08
55226,1368,2025-08-26
55227,1044,2026-02-09
55228,1998,2025-09-17
55229,1030,2026-02-08
55230,1203,2025-11-12
55231,1202,2025-04-17
55232,1290,2025-11-19
55233,1178,2025-08-01
55234,1224,2026-01-26
55235,1906,2025-06-10
55236,1268,2025-03-07
55237,1736,2026-01-31
55238,1178,2025-05-26
55239,1347,2025-10-30
55240,1867,2025-07-15
55241,1567,2025-07-20
55242,1251,2026-01-20
55243,1182,2026-01-16
55244,1200,2026-01-26
55245,1022,2025-09-30
55246,1180,2025-04-28
55247,1863,2025-08-02
55248,1268,2026-01-10
55249,1932,2025-12-15
55250,1103,2025-04-15
55251,1021,2025-12-01
55252,1851,2025-05-26
55253,1693,2025-07-26
55254,1140,2025-05-08
55255,1388,2025-06-15
55256,1670,2025-06-12
55257,1806,2026-01-29
55258,1906,2025-08-11
55259,1113,2025-05-02
55260,1346,2025-12-07
55261,1958,2025-12-26
55262,1215,2025-03-31
55263,1312,2025-09-04
55264,1467,2025-11-05
55265,1245,2025-08-27
55266,1378,2025-11-01
55267,1828,2025-07-04
55268,1381,2025-07-03
55269,1676,2025-08-13
55270,1175,2026-02-10
55271,1963,2025-08-11
55272,1539,2026-01-23
55273,1818,2025-03-05
55274,1638,2025-12-01
55275,1902,2025-03-28
55276,1444,2025-04-16
55277,1899,2026-01-21
55278,1728,2025-12-08
55279,1066,2025-09-24
55280,1121,2025-07-10
55281,1147,2025-10-09
55282,1903,2026-01-19
55283,1946,2026-01-11
55284,1133,2025-03-15
55285,1813,2025-12-30
55286,1194,2025-04-11
55287,1196,2025-10-27
55288,1545,2025-08-12
55289,1387,2025-11-30
55290,1711,2025-09-01
55291,1383,2025-12-28
55292,1325,2025-03-26
55293,1613,2025-06-02
55294,1439,2026-02-19
55295,1651,2025-04-04
55296,1250,2025-09-29
55297,1943,2025-12-21
55298,1047,2025-09-18
55299,1781,2025-11-03
55300,1630,2026-01-06
55301,1601,2025-04-09
55302,1193,2025-09-25
55303,1874,2025-08-29
55304,1548,2025-11-13
55305,1301,2025-11-07
55306,1808,2025-08-31
55307,1152,2025-09-17
55308,1335,2026-02-13
55309,1253,2025-04-14
55310,1054,2026-01-17
55311,1644,2025-10-16
55312,1814,2025-04-21
55313,1286,2025-10-11
55314,1893,2025-11-14
55315,1129,2026-02-01
55316,1871,2025-12-15
55317,1520,2025-10-10
55318,1991,2025-05-08
55319,1598,2025-03-20
55320,1907,2025-04-21
55321,1500,2026-01-12
55322,1214,2025-09-02
55323,1744,2025-05-25
55324,1083,2025-04-02
55325,1803,2025-03-05
55326,1481,2025-08-28
55327,1809,2025-07-17
55328,1679,2026-01-28
55329,1629,2025-06-13
55330,1066,2025-08-20
55331,1171,2025-05-02
55332,1520,2025-05-20
55333,1397,2025-12-31
55334,1769,2025-05-30
55335,1903,2025-10-06
55336,1660,2025-08-03
55337,1769,2025-10-22
55338,1521,2025-04-10
55339,1383,2025-04-18
55340,1510,2025-03-03
55341,1531,2025-04-16
55342,1475,2025-11-23
55343,1183,2025-05-23
55344,1329,2025-08-30
55345,1729,2025-11-07
55346,1382,2025-05-08
55347,1538,2025-08-18
55348,1711,2025-06-09
55349,1494,2025-04-01
55350,1732,2025-09-27
55351,1978,2025-07-08
55352,1506,2025-06-04
55353,1485,2025-07-15
55354,1274,2025-12-13
55355,1595,2025-08-12
55356,1410,2025-12-18
55357,1653,2025-04-19
55358,1943,2025-06-07
55359,1809,2025-04-08
55360,1597,2025-07-16
55361,1665,2025-09-24
55362,1037,2025-03-08
55363,1212,2025-10-20
55364,1224,2025-10-22
55365,1916,2025-08-05
55366,1207,2026-01-22
55367,1462,2025-07-03
55368,1883,2025-04-15
55369,1240,2026-01-12
55370,1405,2025-08-10
55371,1223,2025-02-27
55372,1313,2025-04-22
55373,1435,2025-08-26
55374,1910,2026-01-05
55375,1386,2025-05-12
55376,1585,2026-01-20
55377,1160,2025-09-04
55378,1957,2025-08-30
55379,1862,2025-04-28
55380,1383,2025-04-20
55381,1260,2025-10-22
55382,1563,2025-09-18
55383,1086,2025-08-11
55384,1137,2026-01-04
55385,1769,2025-04-16
55386,1086,2025-12-08
55387,1302,2025-10-22
55388,1455,2026-01-27
55389,1531,2025-03-20
55390,1360,2025-12-28
55391,1235,2025-08-20
55392,1597,2026-02-11
55393,1042,2025-10-03
55394,1476,2025-05-01
55395,1524,2025-11-10
55396,1636,2025-08-28
55397,1344,2025-10-23
55398,1436,2025-05-29
55399,1461,2025-11-06
55400,1478,2025-09-27
55401,1442,2025-09-24
55402,1418,2025-09-25
55403,1376,2025-12-24
55404,1823,2025-03-20
55405,1509,2025-03-06
55406,1324,2025-11-19
55407,1279,2025-05-19
55408,1391,2025-10-25
55409,1025,2025-08-25
55410,1183,2025-10-30
55411,1452,2025-06-22
55412,1239,2025-05-19
55413,1271,2025-12-03
55414,1660,2026-01-25
55415,1077,2025-12-12
55416,1367,2025-04-03
55417,1923,2026-01-12
55418,1084,2025-11-17
55419,1301,2025-07-14
55420,1862,2026-02-15
55421,1513,2026-01-27
55422,1525,2025-03-18
55423,1559,2025-05-26
55424,1659,2025-03-09
55425,1080,2025-11-25
55426,1804,2025-08-04
55427,1283,2025-07-11
55428,1948,2025-10-13
55429,1233,2025-03-06
55430,1100,2025-04-28
55431,1121,2025-04-04
55432,1073,2025-08-07
55433,1368,2025-04-13
55434,1039,2025-10-15
55435,1559,2025-09-15
55436,1205,2025-05-06
55437,1341,2025-08-22
55438,1201,2025-10-30
55439,1691,2025-05-17
55440,1337,2025-11-22
55441,1256,2025-08-01
55442,1309,2025-09-05
55443,1763,2025-12-10
55444,1835,2025-03-27
55445,1786,2025-03-04
55446,1699,2026-02-10
55447,1865,2025-03-31
55448,1281,2025-03-08
55449,1195,2025-04-16
55450,1722,2025-02-25
55451,1618,2025-12-04
55452,1141,2025-09-19
55453,1875,2026-01-06
55454,1770,2025-06-28
55455,1733,2025-10-31
55456,1757,2026-02-09
55457,1556,2025-11-17
55458,1934,2025-09-05
55459,1267,2025-05-04
55460,1008,2025-05-10
55461,1788,2025-12-23
55462,1306,2025-08-26
55463,1288,2025-07-04
55464,1842,2026-01-19
55465,1354,2026-01-02
55466,1801,2025-12-14
55467,1413,2025-08-03
55468,1968,2025-10-10
55469,1415,2026-01-09
55470,1841,2025-09-20
55471,1593,2025-04-11
55472,1775,2025-09-01
55473,1671,2025-04-01
55474,1012,2025-08-25
55475,1483,2025-03-14
55476,1669,2025-09-09
55477,1524,2025-03-04
55478,1779,2025-12-21
55479,1974,2025-06-10
55480,1152,2025-12-24
55481,1886,2025-07-16
55482,1407,2025-07-04
55483,1233,2026-01-09
55484,1232,2025-04-22
55485,1740,2025-06-09
55486,1767,2025-09-07
55487,1214,2025-05-23
55488,1485,2025-09-01
55489,1239,2025-10-05
55490,1528,2025-06-18
55491,1601,2025-10-08
55492,1804,2025-09-11
55493,1565,2026-01-16
55494,1775,2025-09-25
55495,1479,2026-02-01
55496,1739,2026-02-19
55497,1833,2025-10-21
55498,1472,2025-03-07
55499,1348,2025-07-28
55500,1810,2025-05-08
55501,1087,2026-01-15
55502,1320,2025-03-17
55503,1866,2025-05-09
55504,1192,2025-12-19
55505,1439,2025-06-24
55506,1788,2025-11-28
55507,1964,2026-01-23
55508,1714,2025-03-18
55509,1427,2025-08-23
55510,1214,2025-12-15
55511,1449,2025-09-18
55512,1460,2025-10-05
55513,1873,2025-12-26
55514,1571,2025-12-16
55515,1030,2025-06-30
55516,1383,2025-03-21
55517,1142,2025-07-26
55518,1591,2025-11-21
55519,1894,2026-01-30
55520,1131,2026-01-14
55521,1312,2025-08-18
55522,1965,2025-04-12
55523,1755,2025-11-15
55524,1009,2025-04-03
55525,1511,2025-08-24
55526,1829,2025-05-17
55527,1674,2025-07-02
55528,1854,2025-08-17
55529,1363,2025-12-07
55530,1347,2026-01-10
55531,1230,2025-05-18
55532,1429,2026-01-30
55533,1435,2025-03-05
55534,1702,2025-12-07
55535,1770,2025-05-06
55536,1413,2025-10-04
55537,1781,2025-07-12
55538,1797,2025-11-01
55539,1707,2025-03-02
55540,1550,2025-08-19
55541,1306,2025-07-15
55542,1333,2025-07-12
55543,1601,2025-04-10
55544,1023,2025-11-07
55545,1581,2025-09-13
55546,1804,2025-04-07
55547,1032,2025-04-08
55548,1944,2025-10-07
55549,1142,2026-01-20
55550,1157,2025-07-02
55551,1975,2025-06-29
55552,1338,2026-01-26
55553,1581,2025-05-22
55554,1644,2025-03-29
55555,1818,2025-02-27
55556,1617,2025-07-25
55557,1935,2025-11-26
55558,1622,2025-12-16
55559,1587,2025-09-08
55560,1887,2025-03-12
55561,1400,2025-12-14
55562,1390,2026-01-09
55563,1209,2025-05-26
55564,1971,2025-03-16
55565,1400,2025-03-16
55566,1065,2025-08-03
55567,1547,2025-06-07
55568,1395,2025-06-18
55569,1192,2025-10-02
55570,1486,2026-01-15
55571,1111,2026-02-24
55572,1336,2025-04-12
55573,1583,2025-07-19
55574,1985,2025-10-22
55575,1462,2025-10-22
55576,1654,2025-03-23
55577,1916,2026-02-02
55578,1311,2025-05-10
55579,1095,2025-11-09
55580,1175,2025-12-18
55581,1106,2026-01-18
55582,1691,2026-01-04
55583,1566,2025-08-05
55584,1181,2025-06-14
55585,1032,2025-07-08
55586,1846,2025-09-13
55587,1705,2026-01-08
55588,1617,2025-05-24
55589,1500,2026-01-16
55590,1027,2025-06-20
55591,1191,2025-09-10
55592,1203,2025-04-03
55593,1071,2025-06-30
55594,1933,2025-07-24
55595,1986,2026-02-06
55596,1395,2025-08-20
55597,1290,2025-03-24
55598,1210,2026-01-23
55599,1238,2025-12-28
55600,1298,2025-09-02
55601,1675,2025-06-15
55602,1536,2025-09-14
55603,1071,2025-04-09
55604,1465,2025-11-16
55605,1058,2025-12-09
55606,1377,2025-03-09
55607,1530,2025-05-21
55608,1011,2025-08-04
55609,1175,2025-11-30
55610,1334,2026-02-07
55611,1880,2025-03-03
55612,1931,2025-12-27
55613,1420,2025-06-02
55614,1400,2025-09-27
55615,1160,2025-06-13
55616,1113,2026-02-12
55617,1132,2025-03-17
55618,1549,2026-01-02
55619,1428,2025-07-14
55620,1489,2025-03-02
55621,1760,2025-07-14
55622,1070,2025-08-05
55623,1398,2025-05-17
55624,1978,2025-07-12
55625,1925,2025-10-23
55626,1886,2025-09-06
55627,1211,2025-10-23
55628,1133,2025-03-07
55629,1891,2025-11-30
55630,1210,2026-02-02
55631,1317,2026-01-23
55632,1442,2025-11-27
55633,1837,2025-06-27
55634,1726,2025-12-24
55635,1680,2025-05-31
55636,1486,2025-11-26
55637,1162,2025-05-14
55638,1618,2025-03-06
55639,1588,2025-11-16
55640,1961,2025-10-09
55641,1317,2026-01-06
55642,1601,2025-12-07
55643,1207,2026-01-29
55644,1514,2025-11-26
55645,1733,2025-12-16
55646,1701,2025-09-14
55647,1469,2026-02-07
55648,1282,2026-01-31
55649,1206,2025-06-09
55650,1007,2026-02-21
55651,1146,2025-09-07
55652,1456,2025-07-29
55653,1065,2025-11-14
55654,1844,2025-12-02
55655,1408,2025-05-30
55656,1619,2026-02-10
55657,1826,2025-08-14
55658,1252,2026-02-22
55659,1538,2025-05-22
55660,1336,2026-01-22
55661,1932,2025-06-06
55662,1582,2025-10-31
55663,1900,2025-06-04
55664,1502,2026-02-24
55665,1471,2025-12-03
55666,1473,2025-06-12
55667,1589,2025-09-21
55668,1040,2025-03-10
55669,1754,2025-06-04
55670,1093,2025-06-02
55671,1294,2025-05-26
55672,1661,2025-10-21
55673,1902,2025-12-03
55674,1940,2025-02-28
55675,1467,2025-06-16
55676,1355,2025-10-23
55677,1717,2025-12-26
55678,1862,2025-12-31
55679,1728,2025-08-05
55680,1811,2025-03-02
55681,1304,2025-02-27
55682,1400,2025-03-09
55683,1627,2025-07-05
55684,1843,2025-10-15
55685,1829,2025-09-15
55686,1870,2025-07-23
55687,1179,2025-09-24
55688,1425,2025-03-25
55689,1255,2026-01-18
55690,1183,2025-09-13
55691,1921,2026-02-07
55692,1632,2025-08-04
55693,1750,2025-05-29
55694,1442,2025-12-08
55695,1468,2025-05-29
55696,1393,2025-08-24
55697,1932,2025-05-18
55698,1674,2025-04-28
55699,1187,2026-01-08
55700,1715,2025-10-22
55701,1582,2025-05-20
55702,1097,2025-10-21
55703,1402,2025-05-02
55704,1715,2025-08-28
55705,1968,2025-08-04
55706,1044,2025-06-20
55707,1245,2025-09-14
55708,1906,2025-05-18
55709,1891,2026-02-07
55710,1161,2026-02-22
55711,1280,2026-02-15
55712,1903,2025-03-01
55713,1643,2025-12-30
55714,1550,2025-12-31
55715,1298,2025-09-09
55716,1682,2025-03-12
55717,1938,2025-05-20
55718,1068,2025-04-04
55719,1714,2025-08-28
55720,1743,2025-04-06
55721,1739,2025-03-24
55722,1923,2025-05-09
55723,1222,2025-09-20
55724,1930,2025-12-24
55725,1505,2025-10-31
55726,1421,2025-03-22
55727,1780,2025-07-30
55728,1566,2025-06-07
55729,1124,2025-03-05
55730,1377,2025-10-04
55731,1078,2025-07-05
55732,1773,2026-02-15
55733,1107,2026-01-18
55734,1516,2025-07-11
55735,1784,2026-02-03
55736,1798,2025-06-11
55737,1333,2025-03-07
55738,1419,2025-07-08
55739,1461,2025-06-10
55740,1168,2025-04-19
55741,1258,2025-09-28
55742,1212,2025-04-03
55743,1518,2025-05-12
55744,1045,2025-06-18
55745,1473,2025-11-12
55746,1027,2025-11-22
55747,1074,2025-12-07
55748,1654,2025-11-11
55749,1711,2026-02-03
55750,1691,2025-07-12
55751,1767,2025-09-25
55752,1472,2025-10-22
55753,1390,2025-04-19
55754,1351,2025-11-30
55755,1763,2025-10-19
55756,1408,2026-02-08
55757,1876,2026-02-09
55758,1199,2026-02-22
55759,1406,2025-09-18
55760,1038,2026-02-24
55761,1010,2025-10-12
55762,1256,2025-11-19
55763,1117,2025-09-09
55764,1726,2025-04-09
55765,1939,2026-01-11
55766,1139,2025-12-13
55767,1334,2025-10-04
55768,1686,2025-10-23
55769,1766,2025-09-02
55770,1475,2025-06-19
55771,1496,2025-05-06
55772,1472,2025-09-22
55773,1069,2026-01-23
55774,1084,2025-06-24
55775,1561,2025-12-13
55776,1672,2026-02-16
55777,1248,2025-05-19
55778,1730,2025-06-19
55779,1972,2026-02-14
55780,1448,2025-11-04
55781,1143,2025-08-05
55782,1482,2026-02-09
55783,1840,2025-07-24
55784,1285,2025-03-25
55785,1861,2025-09-17
55786,1165,2025-03-23
55787,1174,2025-07-06
55788,1858,2025-08-20
55789,1018,2025-05-19
55790,1621,2025-12-08
55791,1102,2025-05-19
55792,1181,2025-12-23
55793,1301,2026-02-20
55794,1127,2026-01-28
55795,1547,2025-05-24
55796,1759,2026-01-22
55797,1400,2025-10-28
55798,1172,2025-10-25
55799,1079,2025-10-03
55800,1687,2025-12-12
55801,1781,2025-06-29
55802,1011,2025-04-08
55803,1693,2025-07-23
55804,1279,2025-08-27
55805,1157,2025-04-19
55806,1451,2025-08-23
55807,1366,2026-01-12
55808,1182,2025-05-07
55809,1221,2025-04-30
55810,1731,2025-08-09
55811,1035,2025-04-26
55812,1914,2025-07-27
55813,1691,2025-12-01
55814,1545,2025-11-11
55815,1221,2025-08-14
55816,1452,2025-04-01
55817,1713,2026-01-08
55818,1048,2025-12-26
55819,1856,2025-03-04
55820,1650,2025-04-26
55821,1830,2025-03-22
55822,1535,2025-08-31
55823,1656,2025-09-05
55824,1678,2025-07-16
55825,1733,2025-07-28
55826,1675,2025-04-11
55827,1918,2025-11-06
55828,1105,2025-05-23
55829,1399,2025-06-11
55830,1706,2025-06-27
55831,1315,2025-12-22
55832,1454,2025-06-27
55833,1053,2025-10-04
55834,1612,2025-04-04
55835,1004,2025-11-15
55836,1049,2025-03-22
55837,1790,2026-01-26
55838,1386,2026-02-06
55839,1785,2026-01-23
55840,1206,2025-10-12
55841,1951,2025-11-22
55842,1255,2025-08-02
55843,1383,2025-11-28
55844,1930,2025-11-07
55845,1244,2025-11-19
55846,1204,2025-11-15
55847,1093,2025-09-27
55848,1016,2025-12-21
55849,1431,2025-08-29
55850,1028,2025-04-20
55851,1014,2025-02-26
55852,1345,2025-09-29
55853,1840,2025-10-28
55854,1196,2025-08-08
55855,1696,2025-06-21
55856,1685,2025-04-29
55857,1064,2025-11-15
55858,1225,2025-06-06
55859,1981,2025-12-03
55860,1903,2025-05-20
55861,1098,2025-08-23
55862,1816,2025-03-13
55863,1855,2025-09-01
55864,1850,2025-09-04
55865,1680,2025-08-29
55866,1171,2026-01-29
55867,1741,2025-06-08
55868,1171,2025-07-14
55869,1045,2025-11-28
55870,1425,2026-02-07
55871,1524,2025-03-11
55872,1110,2026-02-04
55873,1835,2026-01-12
55874,1334,2025-11-18
55875,1330,2025-07-31
55876,1575,2025-06-05
55877,1641,2026-01-11
55878,1194,2025-06-19
55879,1639,2025-07-01
55880,1212,2025-04-25
55881,1956,2025-06-09
55882,1554,2025-08-21
55883,1404,2025-05-16
55884,1961,2025-04-26
55885,1438,2026-02-02
55886,1123,2025-05-29
55887,1237,2025-10-03
55888,1218,2025-04-03
55889,1108,2025-05-19
55890,1365,2025-06-05
55891,1331,2025-03-31
55892,1177,2025-09-14
55893,1015,2025-08-29
55894,1411,2025-04-26
55895,1669,2025-10-01
55896,1323,2025-03-10
55897,1012,2026-01-15
55898,1398,2025-09-08
55899,1217,2025-05-06
55900,1469,2025-08-21
55901,1225,2025-12-21
55902,1067,2025-07-09
55903,1673,2025-06-07
55904,1834,2026-02-05
55905,1285,2025-07-30
55906,1665,2025-08-05
55907,1638,2025-04-11
55908,1377,2025-08-09
55909,1044,2026-01-25
55910,1068,2025-11-13
55911,1906,2026-01-26
55912,1223,2025-04-08
55913,1420,2026-01-15
55914,1308,2025-08-23
55915,1785,2025-03-27
55916,1613,2025-04-15
55917,1511,2025-06-05
55918,1104,2025-10-26
55919,1729,2026-02-13
55920,1549,2025-12-15
55921,1810,2025-11-23
55922,1944,2025-05-16
55923,1870,2025-03-23
55924,1582,2025-04-22
55925,1175,2025-06-26
55926,1257,2025-08-08
55927,1982,2025-11-20
55928,1097,2025-10-27
55929,1614,2025-03-23
55930,1332,2025-11-02
55931,1646,2026-01-16
55932,1713,2025-03-10
55933,1397,2025-04-01
55934,1694,2025-11-09
55935,1946,2025-09-02
55936,1995,2025-05-04
55937,1789,2025-09-16
55938,1710,2025-12-27
55939,1136,2025-10-11
55940,1340,2026-02-06
55941,1179,2025-10-11
55942,1650,2025-05-25
55943,1779,2025-09-26
55944,1905,2026-01-09
55945,1704,2025-05-15
55946,1325,2025-05-06
55947,1871,2025-08-15
55948,1682,2025-08-20
55949,1493,2025-05-03
55950,1069,2025-08-24
55951,1343,2025-04-13
55952,1018,2025-10-14
55953,1623,2025-03-28
55954,1933,2025-08-31
55955,1599,2025-11-15
55956,1459,2025-05-13
55957,1391,2025-08-01
55958,1523,2025-08-22
55959,1655,2025-10-05
55960,1759,2025-11-10
55961,1238,2025-03-10
55962,1515,2025-11-02
55963,1601,2025-10-06
55964,1721,2025-10-12
55965,1013,2025-05-20
55966,1238,2025-07-01
55967,1021,2025-09-06
55968,1631,2026-02-08
55969,1777,2026-01-11
55970,1918,2025-12-28
55971,1127,2026-01-10
55972,1316,2025-10-26
55973,1242,2025-08-22
55974,1755,2025-10-12
55975,1438,2025-09-30
55976,1775,2025-09-10
55977,1249,2025-06-12
55978,1634,2025-05-15
55979,1081,2026-02-11
55980,1061,2026-01-18
55981,1140,2025-11-30
55982,1383,2025-07-27
55983,1510,2025-08-06
55984,1303,2025-05-25
55985,1206,2025-07-29
55986,1155,2025-04-29
55987,1384,2026-02-09
55988,1209,2025-10-23
55989,1657,2025-07-01
55990,1038,2025-07-19
55991,1243,2025-04-11
55992,1945,2026-01-12
55993,1742,2025-12-28
55994,1612,2026-01-06
55995,1968,2025-10-01
55996,1454,2025-11-02
55997,1756,2025-03-06
55998,1898,2025-06-02
55999,1336,2025-05-13
56000,1137,2026-01-01
56001,1284,2025-07-23
56002,1325,2025-09-17
56003,1659,2025-06-22
56004,1805,2025-10-29
56005,1778,2025-07-24
56006,1040,2025-12-17
56007,1533,2025-07-29
56008,1810,2025-05-30
56009,1424,2025-03-15
56010,1663,2025-08-20
56011,1832,2025-05-15
56012,1295,2025-10-14
56013,1768,2025-03-12
56014,1024,2025-08-06
56015,1234,2025-05-15
56016,1867,2026-01-10
56017,1750,2025-09-08
56018,1339,2025-12-06
56019,1350,2025-04-05
56020,1248,2026-02-13
56021,1210,2025-10-05
56022,1552,2025-04-12
56023,1055,2025-09-09
56024,1928,2026-02-06
56025,1939,2025-03-03
56026,1680,2025-07-12
56027,1254,2025-12-06
56028,1820,2025-06-25
56029,1703,2025-07-03
56030,1712,2025-12-01
56031,1736,2025-03-19
56032,1227,2025-03-14
56033,1622,2025-05-12
56034,1893,2025-09-07
56035,1390,2026-02-19
56036,1533,2025-12-27
56037,1329,2025-07-18
56038,1187,2025-11-13
56039,1452,2025-06-10
56040,1644,2025-04-24
56041,1006,2025-07-10
56042,1066,2025-07-25
56043,1890,2025-09-14
56044,1503,2025-05-26
56045,1071,2025-02-28
56046,1976,2025-12-30
56047,1197,2025-11-27
56048,1053,2025-09-04
56049,1649,2025-08-26
56050,1144,2025-12-10
